barrio_1,ambientes,m2total,db_lo_num,preciousd,precio_x_m2,latitud,longitud
PALERMO,4.0,156.0,75.0,530000.0,3397.4358974358975,-34.562866,-58.439054
PALERMO,5.0,202.0,75.0,730000.0,3613.861386138614,-34.562904,-58.439436
PALERMO,3.0,63.0,75.0,330000.0,5238.0952380952385,-34.578405,-58.40759
PALERMO,4.0,182.0,75.0,1100000.0,6043.956043956044,-34.580241,-58.404749
PALERMO,5.0,295.0,70.0,940000.0,3186.4406779661017,-34.567102,-58.430723
PALERMO,0.0,74.0,75.0,310000.0,4189.189189189189,-34.566195,-58.432521
PALERMO,5.0,292.0,75.0,950000.0,3253.4246575342468,-34.56598,-58.432889
PALERMO,5.0,240.0,75.0,850000.0,3541.6666666666665,-34.565815,-58.432966
PALERMO,4.0,192.0,75.0,750000.0,3906.25,-34.56259,-58.440967
PALERMO,4.0,121.0,75.0,360000.0,2975.206611570248,-34.56537,-58.440363
PALERMO,4.0,90.0,70.0,240000.0,2666.6666666666665,-34.5656,-58.440721
PALERMO,2.0,38.0,65.0,139000.0,3657.8947368421054,-34.572139,-58.432956
PALERMO,3.0,91.0,75.0,290000.0,3186.813186813187,-34.583322,-58.404564
PALERMO,2.0,50.0,75.0,212000.0,4240.0,-34.581854,-58.41236
PALERMO,3.0,71.0,75.0,200000.0,2816.9014084507044,-34.581824,-58.414289
PALERMO,6.0,140.0,75.0,400000.0,2857.1428571428573,-34.583427,-58.404225
PALERMO,4.0,129.0,75.0,450000.0,3488.3720930232557,-34.581613,-58.416461
PALERMO,4.0,160.0,75.0,530000.0,3312.5,-34.57115,-58.423297
PALERMO,7.0,230.0,75.0,870000.0,3782.608695652174,-34.578787,-58.406842
PALERMO,7.0,258.0,75.0,950000.0,3682.170542635659,-34.579732,-58.406064
PALERMO,7.0,258.0,75.0,890000.0,3449.6124031007753,-34.579732,-58.406064
PALERMO,0.0,74.0,75.0,590000.0,7972.972972972973,-34.573032,-58.419123
PALERMO,5.0,200.0,75.0,980000.0,4900.0,-34.578392,-58.407673
PALERMO,3.0,63.0,75.0,330000.0,5238.0952380952385,-34.578263,-58.407882
PALERMO,7.0,195.0,70.0,870000.0,4461.538461538462,-34.578302,-58.40748
PALERMO,4.0,69.0,75.0,260000.0,3768.1159420289855,-34.563931,-58.43663
PALERMO,3.0,85.0,70.0,245000.0,2882.3529411764707,-34.572284,-58.433693
PALERMO,1.0,40.0,75.0,270000.0,6750.0,-34.57115,-58.423297
PALERMO,2.0,47.0,75.0,158000.0,3361.7021276595747,-34.58769,-58.420056
PALERMO,5.0,182.0,75.0,475000.0,2609.8901098901097,-34.587211,-58.41304
PALERMO,1.0,24.0,75.0,89000.0,3708.3333333333335,-34.584683,-58.416558
PALERMO,4.0,73.0,75.0,210000.0,2876.7123287671234,-34.579875,-58.423601
PALERMO,2.0,37.0,75.0,120000.0,3243.2432432432433,-34.576134,-58.432609
PALERMO,5.0,145.0,75.0,398000.0,2744.8275862068967,-34.588133,-58.411514
PALERMO,3.0,104.0,75.0,449500.0,4322.115384615385,-34.585779,-58.41499
PALERMO,1.0,44.0,75.0,169000.0,3840.909090909091,-34.585779,-58.41499
PALERMO,2.0,55.0,75.0,189500.0,3445.4545454545455,-34.585779,-58.41499
PALERMO,2.0,64.0,75.0,221500.0,3460.9375,-34.585779,-58.41499
PALERMO,4.0,128.0,75.0,575500.0,4496.09375,-34.585779,-58.41499
PALERMO,2.0,83.0,75.0,170000.0,2048.1927710843374,-34.581461,-58.421471
PALERMO,4.0,86.0,65.0,253000.0,2941.860465116279,-34.584294,-58.436469
PALERMO,4.0,86.0,65.0,220000.0,2558.139534883721,-34.584294,-58.436469
PALERMO,2.0,42.0,75.0,125000.0,2976.190476190476,-34.586992,-58.413142
PALERMO,3.0,60.0,75.0,160000.0,2666.6666666666665,-34.580984,-58.422179
PALERMO,2.0,44.0,75.0,140000.0,3181.818181818182,-34.57115,-58.423297
PALERMO,6.0,247.0,75.0,690000.0,2793.522267206478,-34.565353,-58.440344
PALERMO,5.0,212.0,70.0,725000.0,3419.811320754717,-34.566894,-58.431006
PALERMO,4.0,201.0,75.0,575000.0,2860.6965174129355,-34.57115,-58.423297
PALERMO,6.0,277.0,75.0,950000.0,3429.6028880866425,-34.566409,-58.4323
PALERMO,3.0,79.0,70.0,260000.0,3291.1392405063293,-34.571491,-58.434428
PALERMO,2.0,53.0,75.0,165000.0,3113.2075471698113,-34.573287,-58.43866
PALERMO,4.0,180.0,65.0,1050000.0,5833.333333333333,-34.569838,-58.430995
PALERMO,3.0,145.0,75.0,1290000.0,8896.551724137931,-34.579589,-58.405688
PALERMO,4.0,310.0,70.0,1980000.0,6387.096774193548,-34.577229,-58.409969
PALERMO,6.0,160.0,75.0,490000.0,3062.5,-34.581647,-58.413508
PALERMO,4.0,202.0,70.0,720000.0,3564.3564356435645,-34.568516,-58.443513
PALERMO,5.0,123.0,75.0,370000.0,3008.130081300813,-34.581665,-58.413561
PALERMO,0.0,219.0,75.0,590000.0,2694.0639269406392,-34.583427,-58.403223
PALERMO,3.0,92.0,70.0,350000.0,3804.3478260869565,-34.57292,-58.433285
PALERMO,5.0,192.0,65.0,555000.0,2890.625,-34.589182,-58.416289
PALERMO,4.0,195.0,65.0,550000.0,2820.5128205128203,-34.589028,-58.41599
PALERMO,4.0,108.0,75.0,330000.0,3055.5555555555557,-34.586857,-58.413249
PALERMO,0.0,70.0,65.0,210000.0,3000.0,-34.571033,-58.432886
PALERMO,1.0,54.0,60.0,225000.0,4166.666666666667,-34.570679,-58.43358
PALERMO,4.0,87.0,65.0,270000.0,3103.448275862069,-34.571066,-58.43283
PALERMO,3.0,55.0,65.0,230000.0,4181.818181818182,-34.571558,-58.43212
PALERMO,4.0,103.0,55.0,320000.0,3106.7961165048546,-34.569374,-58.435767
PALERMO,2.0,36.0,65.0,210000.0,5833.333333333333,-34.571226,-58.432726
PALERMO,2.0,37.0,70.0,95000.0,2567.5675675675675,-34.58325,-58.415533
PALERMO,3.0,79.0,70.0,260000.0,3291.1392405063293,-34.58409,-58.41428
PALERMO,3.0,104.0,65.0,360000.0,3461.5384615384614,-34.586649,-58.410536
PALERMO,4.0,217.0,70.0,1150000.0,5299.539170506912,-34.578376,-58.423455
PALERMO,6.0,341.0,65.0,1400000.0,4105.571847507332,-34.587052,-58.409846
PALERMO,3.0,88.0,65.0,250000.0,2840.909090909091,-34.584861,-58.41306
PALERMO,3.0,83.0,65.0,257000.0,3096.385542168675,-34.585485,-58.412069
PALERMO,2.0,38.0,70.0,125000.0,3289.4736842105262,-34.58325,-58.415533
PALERMO,2.0,55.0,65.0,350000.0,6363.636363636364,-34.577226,-58.424974
PALERMO,2.0,57.0,65.0,335000.0,5877.19298245614,-34.577152,-58.425225
PALERMO,4.0,127.0,75.0,625000.0,4921.259842519685,-34.57115,-58.423297
PALERMO,3.0,78.0,75.0,600000.0,7692.307692307692,-34.587551,-58.409032
PALERMO,3.0,57.0,65.0,220000.0,3859.6491228070176,-34.586649,-58.410536
PALERMO,5.0,210.0,65.0,710000.0,3380.9523809523807,-34.582664,-58.403253
PALERMO,1.0,37.0,70.0,132000.0,3567.5675675675675,-34.585985,-58.44037
PALERMO,3.0,90.0,65.0,280000.0,3111.1111111111113,-34.586329,-58.426371
PALERMO,0.0,69.0,70.0,255800.0,3707.246376811594,-34.585475,-58.425362
PALERMO,0.0,69.0,70.0,270200.0,3915.942028985507,-34.585475,-58.425362
PALERMO,0.0,72.0,70.0,279400.0,3880.5555555555557,-34.585475,-58.425362
PALERMO,2.0,68.0,65.0,235000.0,3455.8823529411766,-34.588041,-58.429273
PALERMO,2.0,55.0,65.0,230000.0,4181.818181818182,-34.584667,-58.424326
PALERMO,2.0,37.0,75.0,126000.0,3405.4054054054054,-34.57115,-58.423297
PALERMO,3.0,100.0,75.0,490000.0,4900.0,-34.564395,-58.437603
PALERMO,5.0,204.0,70.0,840000.0,4117.64705882353,-34.579417,-58.411235
PALERMO,4.0,76.0,60.0,260000.0,3421.0526315789475,-34.590152,-58.413626
PALERMO,5.0,98.0,70.0,278000.0,2836.734693877551,-34.595591,-58.416806
PALERMO,5.0,100.0,70.0,265000.0,2650.0,-34.594619,-58.416449
PALERMO,2.0,36.0,65.0,110000.0,3055.5555555555557,-34.592136,-58.415431
PALERMO,3.0,71.0,60.0,238000.0,3352.112676056338,-34.58985,-58.413291
PALERMO,1.0,31.0,60.0,69000.0,2225.8064516129034,-34.590152,-58.413626
PALERMO,3.0,125.0,65.0,379000.0,3032.0,-34.589379,-58.41288
PALERMO,4.0,90.0,65.0,300000.0,3333.3333333333335,-34.587243,-58.411029
PALERMO,3.0,96.0,65.0,345000.0,3593.75,-34.580295,-58.405745
PALERMO,3.0,76.0,70.0,260000.0,3421.0526315789475,-34.597669,-58.417178
PALERMO,3.0,65.0,75.0,240000.0,3692.3076923076924,-34.57115,-58.423297
PALERMO,2.0,50.0,70.0,189000.0,3780.0,-34.581114,-58.409518
PALERMO,3.0,107.0,65.0,415000.0,3878.504672897196,-34.579531,-58.414542
PALERMO,3.0,90.0,65.0,252000.0,2800.0,-34.580688,-58.410979
PALERMO,3.0,59.0,65.0,230000.0,3898.3050847457625,-34.580728,-58.410937
PALERMO,3.0,61.0,75.0,189000.0,3098.3606557377047,-34.573844,-58.437288
PALERMO,1.0,38.0,75.0,125000.0,3289.4736842105262,-34.573816,-58.437339
PALERMO,4.0,150.0,75.0,580000.0,3866.6666666666665,-34.573558,-58.438085
PALERMO,4.0,150.0,75.0,580000.0,3866.6666666666665,-34.57354,-58.438428
PALERMO,3.0,75.0,70.0,325000.0,4333.333333333333,-34.596425,-58.421514
PALERMO,1.0,32.0,70.0,103800.0,3243.75,-34.596321,-58.422305
PALERMO,2.0,43.0,70.0,149800.0,3483.720930232558,-34.596321,-58.422305
PALERMO,4.0,92.0,70.0,316900.0,3444.5652173913045,-34.596321,-58.422305
PALERMO,1.0,32.0,70.0,111700.0,3490.625,-34.596321,-58.422305
PALERMO,1.0,32.0,70.0,102800.0,3212.5,-34.596321,-58.422305
PALERMO,1.0,34.0,70.0,105000.0,3088.235294117647,-34.59659,-58.419711
PALERMO,2.0,56.0,70.0,145000.0,2589.285714285714,-34.59659,-58.419711
PALERMO,1.0,36.0,70.0,112000.0,3111.1111111111113,-34.59659,-58.419711
PALERMO,1.0,35.0,70.0,110000.0,3142.8571428571427,-34.59659,-58.419711
PALERMO,2.0,49.0,65.0,152000.0,3102.0408163265306,-34.582019,-58.443096
PALERMO,1.0,40.0,70.0,150000.0,3750.0,-34.596476,-58.421457
PALERMO,2.0,38.0,70.0,155000.0,4078.9473684210525,-34.57292,-58.433285
PALERMO,2.0,63.0,75.0,300000.0,4761.9047619047615,-34.575748,-58.430273
PALERMO,3.0,57.0,65.0,145000.0,2543.8596491228072,-34.5779,-58.433144
PALERMO,2.0,96.0,65.0,250000.0,2604.1666666666665,-34.583697,-58.439703
PALERMO,3.0,60.0,65.0,275000.0,4583.333333333333,-34.578453,-58.404946
PALERMO,3.0,54.0,65.0,245000.0,4537.037037037037,-34.578435,-58.404949
PALERMO,4.0,160.0,65.0,750000.0,4687.5,-34.578435,-58.404949
PALERMO,0.0,117.0,65.0,390000.0,3333.3333333333335,-34.57795,-58.405767
PALERMO,6.0,199.0,65.0,680000.0,3417.0854271356784,-34.57836,-58.405099
PALERMO,2.0,61.0,75.0,335000.0,5491.803278688524,-34.57115,-58.423297
PALERMO,5.0,250.0,65.0,1230000.0,4920.0,-34.576464,-58.406348
PALERMO,2.0,51.0,65.0,285000.0,5588.235294117647,-34.578584,-58.414035
PALERMO,3.0,135.0,70.0,550000.0,4074.074074074074,-34.580017,-58.409425
PALERMO,3.0,150.0,70.0,597000.0,3980.0,-34.580017,-58.409425
PALERMO,4.0,183.0,70.0,1050000.0,5737.704918032787,-34.580017,-58.409425
PALERMO,4.0,183.0,70.0,950000.0,5191.256830601093,-34.580017,-58.409425
PALERMO,3.0,65.0,70.0,243000.0,3738.4615384615386,-34.575181,-58.423163
PALERMO,4.0,183.0,70.0,1050000.0,5737.704918032787,-34.580478,-58.40819
PALERMO,4.0,183.0,75.0,1000000.0,5464.48087431694,-34.57115,-58.423297
PALERMO,3.0,133.0,75.0,550000.0,4135.338345864661,-34.57115,-58.423297
PALERMO,4.0,183.0,70.0,1050000.0,5737.704918032787,-34.580059,-58.409306
PALERMO,3.0,80.0,65.0,270000.0,3375.0,-34.58012,-58.409332
PALERMO,2.0,50.0,75.0,157000.0,3140.0,-34.568294,-58.448075
PALERMO,2.0,50.0,75.0,157000.0,3140.0,-34.568294,-58.448075
PALERMO,4.0,100.0,70.0,385000.0,3850.0,-34.567173,-58.447025
PALERMO,2.0,50.0,70.0,175000.0,3500.0,-34.568034,-58.447738
PALERMO,3.0,65.0,70.0,193000.0,2969.230769230769,-34.585303,-58.420946
PALERMO,3.0,73.0,70.0,233000.0,3191.780821917808,-34.589305,-58.415547
PALERMO,2.0,40.0,65.0,127000.0,3175.0,-34.587865,-58.417483
PALERMO,3.0,66.0,75.0,169000.0,2560.6060606060605,-34.57115,-58.423297
PALERMO,2.0,73.0,65.0,215000.0,2945.205479452055,-34.590529,-58.4138
PALERMO,2.0,45.0,65.0,159900.0,3553.3333333333335,-34.590904,-58.41326
PALERMO,4.0,200.0,65.0,600000.0,3000.0,-34.590753,-58.413597
PALERMO,3.0,100.0,70.0,275000.0,2750.0,-34.586359,-58.41941
PALERMO,5.0,125.0,70.0,389999.0,3119.992,-34.586359,-58.41941
PALERMO,0.0,30.0,65.0,140000.0,4666.666666666667,-34.581684,-58.425773
PALERMO,2.0,46.0,70.0,150000.0,3260.8695652173915,-34.579372,-58.428928
PALERMO,4.0,344.0,65.0,1600000.0,4651.162790697675,-34.590093,-58.414344
PALERMO,1.0,36.0,65.0,90000.0,2500.0,-34.58107,-58.426653
PALERMO,4.0,107.0,70.0,399000.0,3728.9719626168226,-34.586709,-58.419099
PALERMO,1.0,31.0,70.0,115000.0,3709.6774193548385,-34.579648,-58.428519
PALERMO,3.0,60.0,65.0,230000.0,3833.3333333333335,-34.570138,-58.431253
PALERMO,2.0,59.0,65.0,190000.0,3220.3389830508477,-34.570073,-58.431246
PALERMO,4.0,143.0,65.0,580000.0,4055.944055944056,-34.571367,-58.43232
PALERMO,5.0,170.0,65.0,850000.0,5000.0,-34.569854,-58.430962
PALERMO,4.0,112.0,70.0,475000.0,4241.071428571428,-34.570498,-58.431578
PALERMO,2.0,78.0,75.0,360000.0,4615.384615384615,-34.57115,-58.423297
PALERMO,2.0,51.0,65.0,155000.0,3039.2156862745096,-34.572097,-58.432938
PALERMO,2.0,45.0,65.0,250000.0,5555.555555555556,-34.571371,-58.43212
PALERMO,3.0,74.0,65.0,300000.0,4054.054054054054,-34.569918,-58.430791
PALERMO,3.0,120.0,65.0,233000.0,1941.6666666666667,-34.563041,-58.441924
PALERMO,1.0,39.0,60.0,130000.0,3333.3333333333335,-34.574761,-58.440833
PALERMO,3.0,90.0,75.0,375000.0,4166.666666666667,-34.57115,-58.423297
PALERMO,4.0,175.0,60.0,740000.0,4228.571428571428,-34.573252,-58.430163
PALERMO,2.0,48.0,65.0,280000.0,5833.333333333333,-34.570865,-58.430192
PALERMO,2.0,63.0,70.0,365000.0,5793.650793650793,-34.574218,-58.437224
PALERMO,3.0,65.0,60.0,199000.0,3061.5384615384614,-34.575655,-58.43858
PALERMO,5.0,144.0,75.0,375000.0,2604.1666666666665,-34.57115,-58.423297
PALERMO,3.0,80.0,75.0,310000.0,3875.0,-34.57115,-58.423297
PALERMO,1.0,38.0,65.0,137500.0,3618.4210526315787,-34.579418,-58.440386
PALERMO,4.0,103.0,75.0,375000.0,3640.776699029126,-34.586535,-58.408344
PALERMO,3.0,73.0,75.0,260000.0,3561.6438356164385,-34.590888,-58.411654
PALERMO,4.0,154.0,75.0,438000.0,2844.155844155844,-34.590756,-58.411554
PALERMO,1.0,49.0,70.0,235000.0,4795.918367346939,-34.582768,-58.405652
PALERMO,1.0,38.0,75.0,63000.0,1657.8947368421052,-34.586801,-58.408527
PALERMO,1.0,38.0,75.0,61000.0,1605.2631578947369,-34.586801,-58.408527
PALERMO,2.0,52.0,75.0,98000.0,1884.6153846153845,-34.586801,-58.408527
PALERMO,1.0,46.0,65.0,185000.0,4021.7391304347825,-34.583495,-58.43365
PALERMO,2.0,106.0,60.0,390000.0,3679.245283018868,-34.583071,-58.434112
PALERMO,2.0,106.0,60.0,390000.0,3679.245283018868,-34.583071,-58.434112
PALERMO,2.0,120.0,65.0,375000.0,3125.0,-34.583495,-58.43365
PALERMO,4.0,200.0,75.0,750000.0,3750.0,-34.56473,-58.435075
PALERMO,5.0,201.0,75.0,780000.0,3880.597014925373,-34.564312,-58.435677
PALERMO,5.0,265.0,70.0,1100000.0,4150.943396226415,-34.578183,-58.407882
PALERMO,3.0,124.0,75.0,750000.0,6048.387096774193,-34.579361,-58.406281
PALERMO,7.0,255.0,75.0,980000.0,3843.1372549019607,-34.562928,-58.438169
PALERMO,3.0,105.0,70.0,340000.0,3238.095238095238,-34.590461,-58.417617
PALERMO,4.0,152.0,75.0,525000.0,3453.9473684210525,-34.57115,-58.423297
PALERMO,5.0,196.0,70.0,690000.0,3520.408163265306,-34.593369,-58.413891
PALERMO,1.0,40.0,60.0,115957.0,2898.925,-34.581216,-58.442686
PALERMO,3.0,81.0,60.0,233919.0,2887.8888888888887,-34.581216,-58.442686
PALERMO,3.0,81.0,60.0,245370.0,3029.259259259259,-34.581216,-58.442686
PALERMO,3.0,81.0,60.0,251095.0,3099.938271604938,-34.581216,-58.442686
PALERMO,3.0,81.0,60.0,256821.0,3170.6296296296296,-34.581216,-58.442686
PALERMO,3.0,81.0,60.0,228194.0,2817.2098765432097,-34.581216,-58.442686
PALERMO,1.0,45.0,60.0,117003.0,2600.0666666666666,-34.581216,-58.442686
PALERMO,1.0,32.0,60.0,86311.0,2697.21875,-34.581216,-58.442686
PALERMO,1.0,37.0,60.0,96234.0,2600.9189189189187,-34.581216,-58.442686
PALERMO,3.0,100.0,60.0,305915.0,3059.15,-34.581216,-58.442686
PALERMO,3.0,100.0,60.0,312936.0,3129.36,-34.581216,-58.442686
PALERMO,3.0,98.0,65.0,360000.0,3673.469387755102,-34.580933,-58.442445
PALERMO,2.0,45.0,70.0,245000.0,5444.444444444444,-34.577309,-58.439176
PALERMO,2.0,45.0,70.0,267000.0,5933.333333333333,-34.577362,-58.439112
PALERMO,1.0,38.0,60.0,125000.0,3289.4736842105262,-34.575633,-58.436304
PALERMO,3.0,80.0,60.0,220000.0,2750.0,-34.585719,-58.432499
PALERMO,3.0,60.0,60.0,170000.0,2833.3333333333335,-34.588362,-58.42871
PALERMO,3.0,70.0,60.0,195000.0,2785.714285714286,-34.585719,-58.432499
PALERMO,2.0,85.0,65.0,178000.0,2094.1176470588234,-34.583427,-58.435393
PALERMO,3.0,49.0,65.0,105000.0,2142.8571428571427,-34.579386,-58.440066
PALERMO,3.0,89.0,65.0,280000.0,3146.067415730337,-34.584143,-58.442002
PALERMO,2.0,61.0,65.0,190000.0,3114.754098360656,-34.573864,-58.440661
PALERMO,4.0,150.0,60.0,558000.0,3720.0,-34.569083,-58.433098
PALERMO,2.0,54.0,60.0,244668.0,4530.888888888889,-34.569083,-58.433098
PALERMO,3.0,76.0,60.0,318654.0,4192.815789473684,-34.569083,-58.433098
PALERMO,4.0,151.0,60.0,542750.0,3594.3708609271525,-34.569083,-58.433098
PALERMO,4.0,110.0,70.0,448900.0,4080.909090909091,-34.577413,-58.422705
PALERMO,6.0,341.0,65.0,890000.0,2609.9706744868035,-34.568816,-58.443523
PALERMO,0.0,84.0,70.0,245000.0,2916.6666666666665,-34.568124,-58.442915
PALERMO,6.0,340.0,70.0,890000.0,2617.6470588235293,-34.568124,-58.442915
PALERMO,7.0,341.0,70.0,890000.0,2609.9706744868035,-34.568724,-58.443748
PALERMO,3.0,85.0,65.0,288000.0,3388.235294117647,-34.586215,-58.438572
PALERMO,2.0,64.0,65.0,215000.0,3359.375,-34.586185,-58.438614
PALERMO,0.0,52.0,65.0,163395.0,3142.2115384615386,-34.57898,-58.43038
PALERMO,0.0,41.0,65.0,122729.0,2993.390243902439,-34.57898,-58.43038
PALERMO,0.0,37.0,65.0,104882.0,2834.6486486486488,-34.57898,-58.43038
PALERMO,0.0,41.0,65.0,114071.0,2782.2195121951218,-34.57898,-58.43038
PALERMO,0.0,42.0,65.0,122986.0,2928.2380952380954,-34.57898,-58.43038
PALERMO,0.0,43.0,65.0,123079.0,2862.3023255813955,-34.57898,-58.43038
PALERMO,0.0,41.0,65.0,116448.0,2840.1951219512193,-34.57898,-58.43038
PALERMO,0.0,37.0,65.0,109252.0,2952.7567567567567,-34.57898,-58.43038
PALERMO,0.0,41.0,65.0,118824.0,2898.1463414634145,-34.57898,-58.43038
PALERMO,0.0,43.0,65.0,130614.0,3037.5348837209303,-34.57898,-58.43038
PALERMO,0.0,41.0,65.0,123577.0,3014.0731707317073,-34.57898,-58.43038
PALERMO,0.0,41.0,65.0,125954.0,3072.048780487805,-34.57898,-58.43038
PALERMO,0.0,37.0,65.0,112843.0,3049.810810810811,-34.57898,-58.43038
PALERMO,2.0,36.0,65.0,86000.0,2388.8888888888887,-34.582503,-58.434443
PALERMO,0.0,49.0,65.0,175000.0,3571.4285714285716,-34.586486,-58.438856
PALERMO,2.0,70.0,65.0,338000.0,4828.571428571428,-34.582823,-58.43484
PALERMO,3.0,55.0,65.0,219000.0,3981.818181818182,-34.584727,-58.429338
PALERMO,2.0,54.0,65.0,340000.0,6296.2962962962965,-34.57559,-58.420964
PALERMO,2.0,72.0,70.0,278000.0,3861.1111111111113,-34.579845,-58.42488
PALERMO,3.0,59.0,65.0,185000.0,3135.593220338983,-34.580461,-58.425498
PALERMO,3.0,78.0,65.0,185000.0,2371.7948717948716,-34.582436,-58.427273
PALERMO,1.0,27.0,65.0,83000.0,3074.074074074074,-34.580461,-58.425498
PALERMO,3.0,76.0,70.0,169000.0,2223.684210526316,-34.578767,-58.423995
PALERMO,3.0,168.0,70.0,795000.0,4732.142857142857,-34.576539,-58.421789
PALERMO,0.0,54.0,75.0,360000.0,6666.666666666667,-34.57115,-58.423297
PALERMO,2.0,64.0,65.0,225000.0,3515.625,-34.58256,-58.427332
PALERMO,2.0,104.0,75.0,280000.0,2692.3076923076924,-34.57115,-58.423297
PALERMO,5.0,313.0,65.0,980000.0,3130.9904153354632,-34.574986,-58.420611
PALERMO,2.0,45.0,65.0,155000.0,3444.4444444444443,-34.580006,-58.425057
PALERMO,3.0,66.0,65.0,170000.0,2575.757575757576,-34.580694,-58.425709
PALERMO,1.0,28.0,65.0,95000.0,3392.8571428571427,-34.58104,-58.425977
PALERMO,4.0,130.0,75.0,379000.0,2915.3846153846152,-34.583247,-58.411465
PALERMO,4.0,197.0,65.0,890000.0,4517.766497461929,-34.563121,-58.439875
PALERMO,2.0,42.0,70.0,169000.0,4023.809523809524,-34.595016,-58.42289
PALERMO,2.0,55.0,70.0,174900.0,3180.0,-34.594505,-58.422969
PALERMO,2.0,58.0,70.0,174900.0,3015.5172413793102,-34.594509,-58.422926
PALERMO,2.0,58.0,70.0,174900.0,3015.5172413793102,-34.591886,-58.42259
PALERMO,4.0,90.0,65.0,360000.0,4000.0,-34.57591,-58.406482
PALERMO,4.0,112.0,70.0,475000.0,4241.071428571428,-34.570498,-58.431578
PALERMO,4.0,150.0,70.0,920000.0,6133.333333333333,-34.575505,-58.422351
PALERMO,1.0,40.0,70.0,125000.0,3125.0,-34.589298,-58.436678
PALERMO,4.0,139.0,70.0,910000.0,6546.762589928057,-34.58575,-58.431367
PALERMO,4.0,98.0,60.0,490000.0,5000.0,-34.573572,-58.421459
PALERMO,3.0,90.0,75.0,279000.0,3100.0,-34.57115,-58.423297
PALERMO,4.0,100.0,65.0,385000.0,3850.0,-34.588384,-58.435203
PALERMO,2.0,45.0,75.0,163000.0,3622.222222222222,-34.57115,-58.423297
PALERMO,3.0,52.0,70.0,188000.0,3615.3846153846152,-34.575505,-58.422351
PALERMO,4.0,145.0,65.0,910000.0,6275.862068965517,-34.574966,-58.422052
PALERMO,4.0,180.0,60.0,470000.0,2611.1111111111113,-34.573572,-58.421459
PALERMO,4.0,185.0,65.0,450000.0,2432.4324324324325,-34.573079,-58.42087
PALERMO,4.0,170.0,65.0,478000.0,2811.764705882353,-34.569808,-58.441672
PALERMO,4.0,134.0,65.0,490000.0,3656.716417910448,-34.57038,-58.442417
PALERMO,4.0,155.0,75.0,598000.0,3858.064516129032,-34.564393,-58.435568
PALERMO,4.0,151.0,65.0,385000.0,2549.6688741721855,-34.570619,-58.442511
PALERMO,4.0,170.0,65.0,487000.0,2864.705882352941,-34.569808,-58.441672
PALERMO,4.0,166.0,65.0,490000.0,2951.8072289156626,-34.569808,-58.441672
PALERMO,2.0,96.0,65.0,240000.0,2500.0,-34.595501,-58.418366
PALERMO,1.0,25.0,65.0,95000.0,3800.0,-34.592555,-58.426311
PALERMO,0.0,49.0,65.0,145000.0,2959.183673469388,-34.585339,-58.436007
PALERMO,1.0,49.0,65.0,149000.0,3040.816326530612,-34.585339,-58.436007
PALERMO,1.0,31.0,70.0,145000.0,4677.419354838709,-34.581669,-58.441374
PALERMO,3.0,68.0,70.0,200000.0,2941.176470588235,-34.591263,-58.414395
PALERMO,2.0,61.0,70.0,215000.0,3524.590163934426,-34.577148,-58.435959
PALERMO,1.0,36.0,60.0,120000.0,3333.3333333333335,-34.578407,-58.434495
PALERMO,2.0,53.0,70.0,215000.0,4056.603773584906,-34.577148,-58.435959
PALERMO,4.0,71.0,60.0,249000.0,3507.042253521127,-34.586427,-58.424583
PALERMO,2.0,50.0,65.0,190000.0,3800.0,-34.585978,-58.424873
PALERMO,1.0,39.0,65.0,140000.0,3589.74358974359,-34.583544,-58.427887
PALERMO,2.0,53.0,70.0,215000.0,4056.603773584906,-34.577098,-58.435982
PALERMO,2.0,73.0,70.0,207000.0,2835.6164383561645,-34.588209,-58.422047
PALERMO,4.0,197.0,70.0,790000.0,4010.1522842639592,-34.585165,-58.425814
PALERMO,2.0,32.0,75.0,93000.0,2906.25,-34.57115,-58.423297
PALERMO,3.0,65.0,65.0,185000.0,2846.153846153846,-34.581046,-58.424527
PALERMO,3.0,65.0,65.0,180000.0,2769.230769230769,-34.581046,-58.424527
PALERMO,4.0,108.0,70.0,310000.0,2870.3703703703704,-34.588197,-58.414473
PALERMO,0.0,34.0,70.0,110000.0,3235.294117647059,-34.587486,-58.415439
PALERMO,2.0,42.0,70.0,109500.0,2607.1428571428573,-34.587057,-58.416094
PALERMO,4.0,58.0,65.0,185000.0,3189.655172413793,-34.584883,-58.418974
PALERMO,3.0,58.0,65.0,153000.0,2637.9310344827586,-34.584707,-58.419285
PALERMO,3.0,62.0,65.0,158000.0,2548.3870967741937,-34.583711,-58.420743
PALERMO,3.0,73.0,65.0,165000.0,2260.27397260274,-34.581697,-58.423462
PALERMO,4.0,82.0,65.0,220000.0,2682.9268292682927,-34.581543,-58.423637
PALERMO,1.0,34.0,70.0,119128.0,3503.764705882353,-34.587486,-58.415439
PALERMO,3.0,83.0,65.0,249000.0,3000.0,-34.587199,-58.415782
PALERMO,1.0,22.0,65.0,77000.0,3500.0,-34.587365,-58.415775
PALERMO,2.0,46.0,65.0,135000.0,2934.782608695652,-34.58453,-58.419596
PALERMO,0.0,66.0,65.0,160000.0,2424.242424242424,-34.583459,-58.421032
PALERMO,3.0,65.0,65.0,184000.0,2830.769230769231,-34.581046,-58.424527
PALERMO,4.0,111.0,70.0,344000.0,3099.099099099099,-34.590471,-58.412719
PALERMO,2.0,40.0,70.0,132000.0,3300.0,-34.590589,-58.412816
